kind,net,start_x_mm,start_y_mm,end_x_mm,end_y_mm,width_mm,layer,diameter_mm,drill_mm,start_layer,end_layer,via_type
via,CAN1_TX_DISABLE_CMD,130.658600,47.238500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,CAN1_TX_DISABLE_CMD,140.833700,42.462100,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,CAN1_TX_DISABLE_CMD,71.040800,40.445200,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,CAN1_TX_DISABLE_CMD,96.859500,41.890000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,CAN1_TX_GATE_OUT,126.200000,38.000000,126.955400,37.244600,0.200000,F.Cu,,,,,
segment,CAN1_TX_GATE_OUT,126.955400,37.244600,128.279800,37.244600,0.200000,F.Cu,,,,,
segment,CAN1_TX_GATE_OUT,128.279800,37.244600,130.950000,39.914800,0.200000,F.Cu,,,,,
segment,CAN1_TX_GATE_OUT,130.950000,39.914800,130.950000,40.700000,0.200000,F.Cu,,,,,
segment,CAN1_TX_ROUTE,129.857700,43.157700,129.857700,39.763500,0.200000,F.Cu,,,,,
segment,CAN1_TX_ROUTE,130.000000,43.300000,129.857700,43.157700,0.200000,F.Cu,,,,,
segment,CAN1_TX_ROUTE,70.600000,41.666400,70.600000,42.550000,0.200000,F.Cu,,,,,
segment,CAN1_TX_ROUTE,71.144000,41.122400,70.600000,41.666400,0.200000,F.Cu,,,,,
segment,CAN1_TX_ROUTE,72.634800,41.122400,71.144000,41.122400,0.200000,F.Cu,,,,,
segment,CAN1_TX_ROUTE,73.893900,39.863300,72.634800,41.122400,0.200000,F.Cu,,,,,
segment,CAN1_TX_ROUTE,75.934600,39.863300,73.893900,39.863300,0.200000,F.Cu,,,,,
segment,CAN1_TX_ROUTE,113.464600,39.863300,75.934600,39.863300,0.200000,In6.Cu,,,,,
segment,CAN1_TX_ROUTE,114.078900,40.477600,113.464600,39.863300,0.200000,In6.Cu,,,,,
segment,CAN1_TX_ROUTE,119.757500,40.477600,114.078900,40.477600,0.200000,In6.Cu,,,,,
segment,CAN1_TX_ROUTE,123.898800,36.336300,119.757500,40.477600,0.200000,In6.Cu,,,,,
segment,CAN1_TX_ROUTE,129.857700,39.763500,132.073600,37.547600,0.200000,In6.Cu,,,,,
segment,CAN1_TX_ROUTE,132.073600,37.547600,133.477900,37.547600,0.200000,In6.Cu,,,,,
segment,CAN1_TX_ROUTE,133.477900,37.547600,133.858500,37.167000,0.200000,In6.Cu,,,,,
segment,CAN1_TX_ROUTE,133.479700,36.336300,123.898800,36.336300,0.200000,In6.Cu,,,,,
segment,CAN1_TX_ROUTE,133.858500,36.715100,133.479700,36.336300,0.200000,In6.Cu,,,,,
segment,CAN1_TX_ROUTE,133.858500,37.167000,133.858500,36.715100,0.200000,In6.Cu,,,,,
via,CAN1_TX_ROUTE,129.857700,39.763500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,CAN1_TX_ROUTE,75.934600,39.863300,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,FOG_A_SW_IN,4.000000,23.500000,8.150000,23.500000,0.200000,F.Cu,,,,,
segment,FOG_A_SW_IN,79.357600,40.764600,74.236200,40.764600,0.200000,F.Cu,,,,,
segment,FOG_A_SW_IN,8.150000,23.500000,9.050000,24.400000,0.200000,F.Cu,,,,,
segment,FOG_A_SW_IN,80.200000,41.607000,79.357600,40.764600,0.200000,F.Cu,,,,,
segment,FOG_A_SW_IN,80.200000,42.550000,80.200000,41.607000,0.200000,F.Cu,,,,,
segment,FOG_A_SW_IN,12.525500,23.500000,17.664800,28.639300,0.200000,In6.Cu,,,,,
segment,FOG_A_SW_IN,17.664800,28.639300,42.529400,28.639300,0.200000,In6.Cu,,,,,
segment,FOG_A_SW_IN,4.000000,23.500000,12.525500,23.500000,0.200000,In6.Cu,,,,,
segment,FOG_A_SW_IN,42.529400,28.639300,44.425100,30.535000,0.200000,In6.Cu,,,,,
segment,FOG_A_SW_IN,44.425100,30.535000,60.865900,30.535000,0.200000,In6.Cu,,,,,
segment,FOG_A_SW_IN,60.865900,30.535000,70.439100,40.108200,0.200000,In6.Cu,,,,,
segment,FOG_A_SW_IN,70.439100,40.108200,70.439100,40.694300,0.200000,In6.Cu,,,,,
segment,FOG_A_SW_IN,70.439100,40.694300,70.791700,41.046900,0.200000,In6.Cu,,,,,
segment,FOG_A_SW_IN,70.791700,41.046900,73.953900,41.046900,0.200000,In6.Cu,,,,,
segment,FOG_A_SW_IN,73.953900,41.046900,74.236200,40.764600,0.200000,In6.Cu,,,,,
via,FOG_A_SW_IN,74.236200,40.764600,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,FOG_B_SW_IN,6.840200,27.000000,4.000000,27.000000,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,7.135800,26.559100,7.135800,26.704400,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,7.135800,26.704400,6.840200,27.000000,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,7.494400,26.200500,7.135800,26.559100,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,8.650500,26.200500,7.494400,26.200500,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,81.000000,42.500000,81.000000,42.550000,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,81.000000,42.550000,81.000000,43.485700,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,81.200000,41.100000,81.200000,42.300000,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,81.200000,42.300000,81.000000,42.500000,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,82.400000,41.100000,81.200000,41.100000,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,83.200000,40.300000,82.400000,41.100000,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,86.700000,40.300000,83.200000,40.300000,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,87.500000,41.100000,86.700000,40.300000,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,9.050000,26.600000,8.650500,26.200500,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,95.200000,41.100000,87.500000,41.100000,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,95.200000,43.500000,95.200000,41.100000,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,95.400000,43.700000,95.200000,43.500000,0.200000,F.Cu,,,,,
segment,FOG_B_SW_IN,15.917600,34.564200,16.060100,34.706700,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,16.060100,34.706700,21.815800,34.706700,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,21.815800,34.706700,31.453800,44.344700,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,31.453800,44.344700,46.466900,44.344700,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,4.000000,27.000000,4.000000,29.684300,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,4.000000,29.684300,8.879900,34.564200,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,46.466900,44.344700,46.563300,44.441100,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,46.563300,44.441100,54.500400,44.441100,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,54.500400,44.441100,55.891700,43.049800,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,55.891700,43.049800,79.263500,43.049800,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,79.263500,43.049800,79.300000,43.000000,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,79.300000,43.000000,91.600000,43.000000,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,8.879900,34.564200,15.917600,34.564200,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,91.600000,43.000000,91.900000,43.300000,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,91.900000,43.300000,95.000000,43.300000,0.200000,In6.Cu,,,,,
segment,FOG_B_SW_IN,95.000000,43.300000,95.400000,43.700000,0.200000,In6.Cu,,,,,
via,FOG_B_SW_IN,95.400000,43.700000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,GND,19.000000,57.700000,19.000000,57.850000,0.200000,B.Cu,,,,,
segment,GND,19.000000,57.850000,18.950000,57.900000,0.200000,B.Cu,,,,,
segment,GND,19.250000,56.070000,19.250000,57.450000,0.200000,B.Cu,,,,,
segment,GND,19.250000,57.450000,19.000000,57.700000,0.200000,B.Cu,,,,,
segment,GND,33.600000,62.750000,33.500000,62.850000,0.200000,B.Cu,,,,,
segment,GND,34.200000,62.750000,33.600000,62.750000,0.200000,B.Cu,,,,,
segment,GND,35.550000,61.400000,34.200000,62.750000,0.200000,B.Cu,,,,,
segment,GND,35.600000,61.350000,35.600000,61.400000,0.200000,B.Cu,,,,,
segment,GND,35.600000,61.400000,35.550000,61.400000,0.200000,B.Cu,,,,,
segment,GND,35.650000,61.250000,35.650000,61.300000,0.200000,B.Cu,,,,,
segment,GND,35.650000,61.300000,35.600000,61.350000,0.200000,B.Cu,,,,,
segment,GND,35.750000,60.070000,35.750000,61.150000,0.200000,B.Cu,,,,,
segment,GND,35.750000,61.150000,35.650000,61.250000,0.200000,B.Cu,,,,,
segment,GND,64.200000,5.400000,62.200000,5.400000,0.200000,F.Cu,,,,,
segment,GND,64.200000,5.500000,64.200000,5.400000,0.200000,F.Cu,,,,,
segment,GND,65.000000,6.250000,64.200000,5.500000,0.200000,F.Cu,,,,,
segment,GND,68.200000,6.250000,68.800000,5.500000,0.200000,F.Cu,,,,,
segment,GND,68.800000,5.400000,72.300000,5.400000,0.200000,F.Cu,,,,,
segment,GND,68.800000,5.500000,68.800000,5.400000,0.200000,F.Cu,,,,,
segment,GND,72.100000,7.300000,72.100000,7.400000,0.200000,F.Cu,,,,,
segment,GND,72.100000,7.400000,71.900000,7.600000,0.200000,F.Cu,,,,,
segment,GND,72.300000,5.400000,72.300000,7.100000,0.200000,F.Cu,,,,,
segment,GND,72.300000,7.100000,72.100000,7.300000,0.200000,F.Cu,,,,,
segment,GND,78.300000,6.250000,75.800000,3.500000,0.200000,F.Cu,,,,,
segment,GND,81.500000,8.050000,81.500000,8.100000,0.200000,F.Cu,,,,,
segment,GND,81.500000,8.100000,81.500000,8.199999,0.200000,F.Cu,,,,,
segment,GND,81.500000,8.199999,81.100000,8.600000,0.200000,F.Cu,,,,,
segment,GND,12.300000,45.800000,12.300000,46.000000,0.200000,In5.Cu,,,,,
segment,GND,12.300000,46.000000,12.100000,46.200000,0.200000,In5.Cu,,,,,
segment,GND,13.100000,45.000000,12.300000,45.800000,0.200000,In5.Cu,,,,,
segment,GND,13.300000,45.000000,13.100000,45.000000,0.200000,In5.Cu,,,,,
segment,GND,16.200000,42.100000,13.300000,45.000000,0.200000,In5.Cu,,,,,
segment,GND,16.600000,42.100000,16.200000,42.100000,0.200000,In5.Cu,,,,,
segment,GND,17.700000,41.000000,16.600000,42.100000,0.200000,In5.Cu,,,,,
segment,GND,17.750000,41.000000,17.700000,41.000000,0.200000,In5.Cu,,,,,
segment,GND,19.250000,41.000000,19.300000,41.000000,0.200000,In5.Cu,,,,,
segment,GND,19.300000,41.000000,19.400000,40.900000,0.200000,In5.Cu,,,,,
segment,GND,19.400000,40.900000,19.700000,40.900000,0.200000,In5.Cu,,,,,
segment,GND,19.700000,40.900000,19.900000,40.700000,0.200000,In5.Cu,,,,,
segment,GND,19.900000,40.700000,20.300000,40.700000,0.200000,In5.Cu,,,,,
segment,GND,20.000000,42.250000,20.000000,42.300000,0.200000,In5.Cu,,,,,
segment,GND,20.000000,42.300000,20.900000,43.200000,0.200000,In5.Cu,,,,,
segment,GND,20.300000,40.700000,24.100000,36.900000,0.200000,In5.Cu,,,,,
segment,GND,20.900000,43.200000,20.900000,44.800000,0.200000,In5.Cu,,,,,
segment,GND,20.900000,44.800000,22.200000,46.100000,0.200000,In5.Cu,,,,,
segment,GND,21.500000,44.700000,21.500000,44.800000,0.200000,In5.Cu,,,,,
segment,GND,21.500000,44.800000,21.900000,45.200000,0.200000,In5.Cu,,,,,
segment,GND,21.900000,45.200000,21.900000,45.800000,0.200000,In5.Cu,,,,,
segment,GND,21.900000,45.800000,22.200000,46.100000,0.200000,In5.Cu,,,,,
segment,GND,22.100000,42.500000,23.400000,43.800000,0.200000,In5.Cu,,,,,
segment,GND,22.150000,42.500000,22.100000,42.500000,0.200000,In5.Cu,,,,,
segment,GND,22.200000,46.100000,22.200000,46.200000,0.200000,In5.Cu,,,,,
segment,GND,22.200000,46.100000,22.200000,46.200000,0.200000,In5.Cu,,,,,
segment,GND,22.200000,46.200000,22.300000,46.300000,0.200000,In5.Cu,,,,,
segment,GND,22.200000,46.200000,22.300000,46.300000,0.200000,In5.Cu,,,,,
segment,GND,22.300000,46.300000,22.300000,46.400000,0.200000,In5.Cu,,,,,
segment,GND,22.300000,46.300000,22.300000,46.400000,0.200000,In5.Cu,,,,,
segment,GND,22.300000,46.400000,22.400000,46.400000,0.200000,In5.Cu,,,,,
segment,GND,22.300000,46.400000,22.900000,47.000000,0.200000,In5.Cu,,,,,
segment,GND,22.400000,46.400000,22.500000,46.500000,0.200000,In5.Cu,,,,,
segment,GND,22.500000,46.500000,22.600000,46.500000,0.200000,In5.Cu,,,,,
segment,GND,22.600000,46.500000,23.200000,47.100000,0.200000,In5.Cu,,,,,
segment,GND,22.900000,47.000000,23.100000,47.000000,0.200000,In5.Cu,,,,,
segment,GND,23.100000,47.000000,23.200000,47.100000,0.200000,In5.Cu,,,,,
segment,GND,23.400000,43.800000,23.400000,43.900000,0.200000,In5.Cu,,,,,
segment,GND,23.400000,43.900000,23.700000,44.200000,0.200000,In5.Cu,,,,,
segment,GND,23.700000,44.200000,23.700000,44.400000,0.200000,In5.Cu,,,,,
segment,GND,23.700000,44.400000,23.800000,44.500000,0.200000,In5.Cu,,,,,
segment,GND,23.800000,44.500000,23.800000,44.900000,0.200000,In5.Cu,,,,,
segment,GND,23.800000,44.900000,24.600000,45.700000,0.200000,In5.Cu,,,,,
segment,GND,24.100000,36.900000,24.500000,36.900000,0.200000,In5.Cu,,,,,
segment,GND,24.500000,36.900000,24.700000,36.700000,0.200000,In5.Cu,,,,,
segment,GND,24.600000,45.700000,24.600000,45.800000,0.200000,In5.Cu,,,,,
segment,GND,24.600000,45.800000,24.700000,45.900000,0.200000,In5.Cu,,,,,
segment,GND,125.900000,43.500000,125.500000,43.450000,0.200000,In6.Cu,,,,,
segment,GND,128.699999,43.450000,128.700000,43.500000,0.200000,In6.Cu,,,,,
segment,GND,128.700000,43.500000,125.900000,43.500000,0.200000,In6.Cu,,,,,
segment,GND,132.100000,43.900000,131.900000,43.450000,0.200000,In6.Cu,,,,,
segment,GND,132.200000,44.000000,132.100000,43.900000,0.200000,In6.Cu,,,,,
segment,GND,132.200000,44.200000,132.200000,44.000000,0.200000,In6.Cu,,,,,
segment,GND,132.470000,44.770000,132.500000,44.800000,0.200000,In6.Cu,,,,,
segment,GND,132.500000,44.500000,132.200000,44.200000,0.200000,In6.Cu,,,,,
segment,GND,132.500000,44.800000,132.500000,44.500000,0.200000,In6.Cu,,,,,
segment,GND,45.400000,23.800000,45.200000,23.600000,0.200000,In6.Cu,,,,,
segment,GND,45.500000,23.800000,45.400000,23.800000,0.200000,In6.Cu,,,,,
segment,GND,45.600000,23.900000,45.500000,23.800000,0.200000,In6.Cu,,,,,
segment,GND,45.700000,23.900000,45.600000,23.900000,0.200000,In6.Cu,,,,,
segment,GND,45.700000,24.000000,45.700000,23.900000,0.200000,In6.Cu,,,,,
segment,GND,45.800000,24.100000,45.700000,24.000000,0.200000,In6.Cu,,,,,
segment,GND,45.800000,24.200000,45.800000,24.100000,0.200000,In6.Cu,,,,,
segment,GND,45.900000,24.300000,45.800000,24.200000,0.200000,In6.Cu,,,,,
segment,GND,45.900000,24.700000,45.900000,24.300000,0.200000,In6.Cu,,,,,
segment,GND,46.000000,24.800000,45.900000,24.700000,0.200000,In6.Cu,,,,,
segment,GND,46.000000,24.900000,46.000000,24.800000,0.200000,In6.Cu,,,,,
segment,GND,46.200000,25.100000,46.000000,24.900000,0.200000,In6.Cu,,,,,
segment,GND,46.200000,25.300000,46.200000,25.100000,0.200000,In6.Cu,,,,,
segment,GND,46.300000,25.400000,46.200000,25.300000,0.200000,In6.Cu,,,,,
segment,GND,46.300000,25.600000,46.300000,25.400000,0.200000,In6.Cu,,,,,
segment,GND,46.500000,25.800000,46.300000,25.600000,0.200000,In6.Cu,,,,,
segment,GND,46.500000,25.900000,46.500000,25.800000,0.200000,In6.Cu,,,,,
segment,GND,46.550000,25.850000,46.500000,25.900000,0.200000,In6.Cu,,,,,
segment,GND,66.700000,61.000000,66.700000,61.800000,0.200000,In6.Cu,,,,,
segment,GND,66.700000,61.800000,66.900000,62.000000,0.200000,In6.Cu,,,,,
segment,GND,66.800000,60.800000,66.800000,60.900000,0.200000,In6.Cu,,,,,
segment,GND,66.800000,60.900000,66.700000,61.000000,0.200000,In6.Cu,,,,,
segment,GND,67.250000,60.070000,67.300000,60.100000,0.200000,In6.Cu,,,,,
segment,GND,67.300000,60.100000,67.300000,60.300000,0.200000,In6.Cu,,,,,
segment,GND,67.300000,60.300000,66.800000,60.800000,0.200000,In6.Cu,,,,,
via,GND,10.220000,22.550000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,10.950000,25.500000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,101.900000,12.050000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,101.900000,23.550000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,104.600000,42.350000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,104.600000,45.950000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,104.600000,49.550000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,104.750000,27.950000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,105.000000,30.650000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,109.400000,31.350000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,11.600000,27.850000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,110.300000,37.050000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,110.700000,33.250000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,113.500000,39.050000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,113.500000,40.850000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,113.900000,33.050000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,114.000000,13.850000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,114.000000,6.350000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,118.000000,2.150000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,118.000000,6.950000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,119.900000,39.050000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,12.100000,46.200000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,122.000000,2.150000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,122.000000,33.150000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,122.300000,43.450000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,124.000000,14.000000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,125.500000,43.450000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,126.400000,4.550000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,13.400000,4.550000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,130.290000,12.550000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,130.290000,16.150000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,130.400000,6.450000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,131.900000,43.450000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,132.000000,33.150000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,133.200000,8.950000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,133.490000,14.350000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,133.600000,6.250000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,136.540000,67.350000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,136.690000,12.550000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,137.000000,20.350000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,137.000000,26.350000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,137.000000,33.150000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,137.000000,45.000000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,143.000000,31.750000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,144.050000,45.000000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,15.750000,22.450000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,17.400000,6.450000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,17.500000,12.550000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,17.500000,14.350000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,18.150000,22.200000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,18.950000,57.900000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,20.200000,8.950000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,20.600000,6.250000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,21.200000,29.650000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,23.200000,47.100000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,23.900000,10.750000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,23.900000,12.550000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,24.700000,36.700000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,24.700000,45.900000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,27.460000,67.350000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,28.400000,4.550000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,29.700000,6.450000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,30.350000,25.150000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,32.500000,12.050000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,32.900000,6.250000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,32.900000,8.450000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,33.500000,62.850000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,33.550000,25.150000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,34.000000,29.650000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,35.700000,10.250000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,38.900000,12.050000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,42.100000,10.250000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,44.300000,34.250000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,45.200000,23.550000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,45.400000,12.050000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,46.300000,38.750000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,46.300000,42.350000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,46.300000,45.950000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,47.500000,32.450000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,48.600000,51.750000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,49.200000,28.150000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,50.700000,34.950000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,53.900000,34.950000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,61.400000,4.550000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,61.550000,27.950000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,62.200000,5.400000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,62.300000,51.750000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,65.460000,23.650000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,66.900000,62.000000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,67.800000,36.150000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,68.200000,32.450000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,68.700000,51.750000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,70.540000,23.650000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,71.000000,36.150000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,71.150000,27.950000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,71.400000,30.650000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,71.900000,7.600000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,75.800000,3.500000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,78.300000,36.150000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,78.300000,8.050000,,,,,0.300000,0.100000,F.Cu,In1.Cu,micro
via,GND,79.300000,34.250000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,79.460000,23.650000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,8.400000,27.850000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,81.100000,8.600000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,82.400000,28.150000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,82.500000,32.450000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,84.540000,23.650000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,85.600000,27.950000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,88.900000,32.450000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,94.300000,34.950000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,94.300000,36.750000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,97.500000,51.750000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,GND,78.300000,8.050000,,,,,0.300000,0.100000,In1.Cu,In2.Cu,micro
via,GND,17.750000,41.000000,,,,,0.300000,0.100000,In5.Cu,In6.Cu,micro
via,GND,19.250000,41.000000,,,,,0.300000,0.100000,In5.Cu,In6.Cu,micro
via,GND,20.000000,42.250000,,,,,0.300000,0.100000,In5.Cu,In6.Cu,micro
via,GND,21.500000,44.700000,,,,,0.300000,0.100000,In5.Cu,In6.Cu,micro
via,GND,22.150000,42.500000,,,,,0.300000,0.100000,In5.Cu,In6.Cu,micro
via,GND,128.699999,43.450000,,,,,0.300000,0.100000,In6.Cu,B.Cu,micro
via,GND,132.470000,44.770000,,,,,0.300000,0.100000,In6.Cu,B.Cu,micro
via,GND,17.750000,41.000000,,,,,0.300000,0.100000,In6.Cu,B.Cu,micro
